0,-20
1,-20
2,-20
3,-20
4,-20
5,-20
6,-20
7,-20
8,-20
9,-20
10,-19
11,-19
12,-19
13,-19
14,-19
15,-19
16,-19
17,-19
18,-19
19,-19
20,-18
21,-18
22,-18
23,-18
24,-18
25,-18
26,-18
27,-18
28,-18
29,-18
30,-17
31,-17
32,-17
33,-17
34,-17
35,-17
36,-17
37,-17
38,-17
39,-17
40,-16
41,-16
42,-16
43,-16
44,-16
45,-16
46,-16
47,-16
48,-16
49,-16
50,-15
51,-15
52,-15
53,-15
54,-15
55,-15
56,-15
57,-15
58,-15
59,-15
60,-14
61,-14
62,-14
63,-14
64,-14
65,-14
66,-14
67,-14
68,-14
69,-14
70,-13
71,-13
72,-13
73,-13
74,-13
75,-13
76,-13
77,-13
78,-13
79,-13
80,-12
81,-12
82,-12
83,-12
84,-12
85,-12
86,-12
87,-12
88,-12
89,-12
90,-11
91,-11
92,-11
93,-11
94,-11
95,-11
96,-11
97,-11
98,-11
99,-11
100,-10
101,-10
102,-10
103,-10
104,-10
105,-10
106,-10
107,-10
108,-10
109,-10
110,-9
111,-9
112,-9
113,-9
114,-9
115,-9
116,-9
117,-9
118,-9
119,-9
120,-8
121,-8
122,-8
123,-8
124,-8
125,-8
126,-8
127,-8
128,-8
129,-8
130,-7
131,-7
132,-7
133,-7
134,-7
135,-7
136,-7
137,-7
138,-7
139,-7
140,-6
141,-6
142,-6
143,-6
144,-6
145,-6
146,-6
147,-6
148,-6
149,-6
150,-5
151,-5
152,-5
153,-5
154,-5
155,-5
156,-5
157,-5
158,-5
159,-5
160,-4
161,-4
162,-4
163,-4
164,-4
165,-4
166,-4
167,-4
168,-4
169,-4
170,-3
171,-3
172,-3
173,-3
174,-3
175,-3
176,-3
177,-3
178,-3
179,-3
180,-2
181,-2
182,-2
183,-2
184,-2
185,-2
186,-2
187,-2
188,-2
189,-2
190,-1
191,-1
192,-1
193,-1
194,-1
195,-1
196,-1
197,-1
198,-1
199,-1
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,1
219,1
220,2
221,2
222,2
223,2
224,2
225,2
226,2
227,2
228,2
229,2
230,3
231,3
232,3
233,3
234,3
235,3
236,3
237,3
238,3
239,3
240,4
241,4
242,4
243,4
244,4
245,4
246,4
247,4
248,4
249,4
250,5
251,5
252,5
253,5
254,5
255,5
256,5
257,5
258,5
259,5
260,6
261,6
262,6
263,6
264,6
265,6
266,6
267,6
268,6
269,6
270,7
271,7
272,7
273,7
274,7
275,7
276,7
277,7
278,7
279,7
280,8
281,8
282,8
283,8
284,8
285,8
286,8
287,8
288,8
289,8
290,9
291,9
292,9
293,9
294,9
295,9
296,9
297,9
298,9
299,9
300,10
301,10
302,10
303,10
304,10
305,10
306,10
307,10
308,10
309,10
310,11
311,11
312,11
313,11
314,11
315,11
316,11
317,11
318,11
319,11
320,12
321,12
322,12
323,12
324,12
325,12
326,12
327,12
328,12
329,12
330,13
331,13
332,13
333,13
334,13
335,13
336,13
337,13
338,13
339,13
340,14
341,14
342,14
343,14
344,14
345,14
346,14
347,14
348,14
349,14
350,15
351,15
352,15
353,15
354,15
355,15
356,15
357,15
358,15
359,15
360,16
361,16
362,16
363,16
364,16
365,16
366,16
367,16
368,16
369,16
370,17
371,17
372,17
373,17
374,17
375,17
376,17
377,17
378,17
379,17
380,18
381,18
382,18
383,18
384,18
385,18
386,18
387,18
388,18
389,18
390,19
391,19
392,19
393,19
394,19
395,19
396,19
397,19
398,19
399,19
400,20
