0,10.4
1,9.7
2,9.4
3,9.3
4,9
5,7.9
6,6.1
7,5.6
8,2.2
9,1.6
10,-0.2
11,-0.7
12,-3.4
13,-4.6
14,-4.5
15,-6.6
16,-7.2
17,-7.9
18,-8.1
19,-7.9
20,-9.8
21,-7.9
22,-9.5
23,-7.1
24,-7.5
25,-5.1
26,-4
27,-2.5
28,-3.3
29,-0.4
30,0.6
31,1.9
32,0.1
33,2
34,3.9
35,2.4
36,2.4
37,3.6
38,3.7
39,3.9
40,2.1
41,3.7
42,2
43,0.6
44,0.6
45,1.1
46,1.8
47,0.3
48,0.4
49,-0.7
50,0.2
51,0.1
52,-0.2
53,-0.5
54,0.8
55,1.2
56,1.6
57,2.9
58,3.2
59,2.1
60,3.5
61,3.8
62,4.5
63,4.4
64,3.3
65,2.8
66,3.7
67,2.5
68,2
69,1
70,-0.2
71,-0.5
72,-2.1
73,-3
74,-4.5
75,-5.6
76,-5.8
77,-6
78,-6.7
79,-7.7
80,-7.6
81,-8.7
82,-8.3
83,-7.5
84,-6.6
85,-6.2
86,-6.2
87,-4.2
88,-3.9
89,-1.3
90,0.8
91,1.4
92,2.8
93,3.9
94,5.6
95,7.5
96,10.6
97,9.3
98,10.3
99,9.9
100,9.9
101,10
102,10
103,8.3
104,8.1
105,7.6
106,5.4
107,5.1
108,2.7
109,2.2
110,0.4
111,0.1
112,-2.9
113,-4.3
114,-5.7
115,-7.5
116,-7.5
117,-6.9
118,-8.3
119,-7.9
120,-9
121,-7.8
122,-6.4
123,-6.8
124,-5.7
125,-5
126,-2
127,-3.2
128,-0.2
129,-1.7
130,0.5
131,0.8
132,1
133,2
134,2.8
135,3.3
136,3.8
137,3.2
138,4
139,3.3
140,3.8
141,2
142,2.5
143,1.5
144,0.3
145,1.4
146,0.3
147,-0.5
148,-0.6
149,-0.4
150,0
151,0.7
152,-0.1
153,0.3
154,0.5
155,0.5
156,-0.5
157,1.9
158,2.1
159,2.5
160,4
161,1.7
162,5.2
163,3.9
164,3.5
165,2.4
166,3.3
167,2.5
168,0.6
169,0.3
170,1.5
171,0
172,-0.6
173,-5
174,-5.2
175,-5.7
176,-6.5
177,-6.8
178,-8.1
179,-7.3
180,-9.5
181,-9.8
182,-9.3
183,-8.2
184,-8.2
185,-6.3
186,-4.9
187,-3.9
188,-2
189,-2.4
190,0.8
191,1.5
192,4
193,4.3
194,5.2
195,7.7
196,8.4
197,8.3
198,9.8
199,10.4
