#,original,noisy,hamming,input delta
0,10,10.1,100,-0.09999999999999964
1,9.9,10,100,-0.09999999999999964
2,9.5,10.1,100,-0.5999999999999996
3,8.9,8,95,0.9000000000000004
4,8,8.2,100,-0.1999999999999993
5,7,6.5,95,0.5
6,5.8,6.6,97,-0.7999999999999998
7,4.4,5,55,-0.5999999999999996
8,3,2.4,12,0.6000000000000001
9,1.5,1.3,42,0.19999999999999996
10,0,0.2,35,-0.2
11,-1.5,-2.4,52,0.8999999999999999
12,-2.9,-3.3,77,0.3999999999999999
13,-4.2,-4.5,100,0.2999999999999998
14,-5.3,-5.6,97,0.2999999999999998
15,-6.3,-6,45,-0.2999999999999998
16,-7.1,-6.3,95,-0.7999999999999998
17,-7.7,-8.3,100,0.6000000000000005
18,-8,-7.6,100,-0.40000000000000036
19,-8.2,-7.6,100,-0.5999999999999996
20,-8.1,-7.9,100,-0.1999999999999993
21,-7.8,-7.6,100,-0.20000000000000018
22,-7.3,-7.2,100,-0.09999999999999964
23,-6.7,-6,40,-0.7000000000000002
24,-5.9,-6.3,42,0.39999999999999947
25,-5,-4.6,100,-0.40000000000000036
26,-4,-3.4,55,-0.6000000000000001
27,-3,-2.9,87,-0.10000000000000009
28,-2,-1.6,92,-0.3999999999999999
29,-1,-1.3,92,0.30000000000000004
30,0,-0.3,70,0.3
31,0.9,0.5,20,0.4
32,1.7,1.4,42,0.30000000000000004
33,2.3,1.8,7,0.4999999999999998
34,2.8,3,62,-0.20000000000000018
35,3.2,3.1,82,0.10000000000000009
36,3.4,3.9,57,-0.5
37,3.5,3.4,87,0.10000000000000009
38,3.5,3.8,82,-0.2999999999999998
39,3.3,3,40,0.2999999999999998
40,3.1,3.5,37,-0.3999999999999999
41,2.8,2.7,87,0.09999999999999964
42,2.4,2.6,75,-0.20000000000000018
43,1.9,2.4,7,-0.5
44,1.5,1.5,100,0
45,1.1,0.8,30,0.30000000000000004
46,0.7,0.4,42,0.29999999999999993
47,0.4,0.6,60,-0.19999999999999996
48,0.2,0.8,5,-0.6000000000000001
49,0,0.6,0,-0.6
50,0,-0.1,95,0.1
51,0,-0.2,85,0.2
52,0.2,0.2,100,0
53,0.4,0.4,100,0
54,0.7,0.6,80,0.09999999999999998
55,1.1,1.3,52,-0.19999999999999996
56,1.5,1.3,42,0.19999999999999996
57,1.9,1.7,45,0.19999999999999996
58,2.4,2.6,75,-0.20000000000000018
59,2.8,3,62,-0.20000000000000018
60,3.1,3.1,100,0
61,3.3,3.4,77,-0.10000000000000009
62,3.5,3.4,87,0.10000000000000009
63,3.5,4,65,-0.5
64,3.4,3.5,87,-0.10000000000000009
65,3.2,2.9,25,0.30000000000000027
66,2.8,3.1,32,-0.30000000000000027
67,2.3,2.2,72,0.09999999999999964
68,1.7,1.7,100,0
69,0.9,0.1,0,0.8
70,0,0.2,35,-0.2
71,-1,-0.2,7,-0.8
72,-2,-2.5,62,0.5
73,-3,-3.8,42,0.7999999999999998
74,-4,-3.2,45,-0.7999999999999998
75,-5,-5.7,65,0.7000000000000002
76,-5.9,-5.9,100,0
77,-6.7,-6.5,95,-0.20000000000000018
78,-7.3,-7.3,100,0
79,-7.8,-7.5,100,-0.2999999999999998
80,-8.1,-8.4,100,0.3000000000000007
81,-8.2,-8.4,100,0.20000000000000107
82,-8,-8.3,100,0.3000000000000007
83,-7.7,-8.5,100,0.7999999999999998
84,-7.1,-7.1,100,0
85,-6.3,-6.2,100,-0.09999999999999964
86,-5.3,-5.3,100,0
87,-4.2,-3.8,97,-0.40000000000000036
88,-2.9,-2.4,87,-0.5
89,-1.5,-1.7,92,0.19999999999999996
90,0,-0.4,47,0.4
91,1.5,1.6,70,-0.10000000000000009
92,3,3,100,0
93,4.4,3.9,67,0.5000000000000004
94,5.8,5.6,100,0.20000000000000018
95,7,7.3,95,-0.2999999999999998
96,8,8,100,0
97,8.9,9.1,100,-0.1999999999999993
98,9.5,8.6,100,0.9000000000000004
99,9.9,10.1,100,-0.1999999999999993
100,10,9.8,100,0.1999999999999993
101,9.9,9.9,100,0
102,9.5,9.2,100,0.3000000000000007
103,8.9,8.8,100,0.09999999999999964
104,8,7.7,42,0.2999999999999998
105,7,7.2,97,-0.20000000000000018
106,5.8,6.1,100,-0.2999999999999998
107,4.4,3.9,67,0.5000000000000004
108,3,3.6,15,-0.6000000000000001
109,1.5,2.1,0,-0.6000000000000001
110,0,-0.3,70,0.3
111,-1.5,-2.4,52,0.8999999999999999
112,-2.9,-2.7,95,-0.19999999999999973
113,-4.2,-3.9,97,-0.30000000000000027
114,-5.3,-5.3,100,0
115,-6.3,-7,95,0.7000000000000002
116,-7.1,-6.5,95,-0.5999999999999996
117,-7.7,-8.1,100,0.39999999999999947
118,-8,-8.7,100,0.6999999999999993
119,-8.2,-7.5,100,-0.6999999999999993
120,-8.1,-8.1,100,0
121,-7.8,-8.7,100,0.8999999999999995
122,-7.3,-7.5,100,0.20000000000000018
123,-6.7,-6.9,100,0.20000000000000018
124,-5.9,-5.6,67,-0.3000000000000007
125,-5,-5.1,100,0.09999999999999964
126,-4,-3.8,100,-0.20000000000000018
127,-3,-3.3,90,0.2999999999999998
128,-2,-2.4,65,0.3999999999999999
129,-1,-1,100,0
130,0,0.7,0,-0.7
131,0.9,0.5,20,0.4
132,1.7,1.5,45,0.19999999999999996
133,2.3,2.8,27,-0.5
134,2.8,2.7,87,0.09999999999999964
135,3.2,3.2,100,0
136,3.4,3.4,100,0
137,3.5,4.4,37,-0.9000000000000004
138,3.5,3.7,90,-0.20000000000000018
139,3.3,3.3,100,0
140,3.1,3.1,100,0
141,2.8,3,62,-0.20000000000000018
142,2.4,2.3,75,0.10000000000000009
143,1.9,2,87,-0.10000000000000009
144,1.5,1.3,42,0.19999999999999996
145,1.1,1.5,17,-0.3999999999999999
146,0.7,-0.2,5,0.8999999999999999
147,0.4,0.1,37,0.30000000000000004
148,0.2,0.4,62,-0.2
149,0,0.3,17,-0.3
150,0,0,100,0
151,0,0,100,0
152,0.2,0.4,62,-0.2
153,0.4,0,15,0.4
154,0.7,0.7,100,0
155,1.1,1.1,100,0
156,1.5,1.3,42,0.19999999999999996
157,1.9,2.4,7,-0.5
158,2.4,2.6,75,-0.20000000000000018
159,2.8,3.1,32,-0.30000000000000027
160,3.1,3.2,82,-0.10000000000000009
161,3.3,2.8,15,0.5
162,3.5,3.8,82,-0.2999999999999998
163,3.5,3.7,90,-0.20000000000000018
164,3.4,3.1,47,0.2999999999999998
165,3.2,4,22,-0.7999999999999998
166,2.8,2.9,90,-0.10000000000000009
167,2.3,2,32,0.2999999999999998
168,1.7,2.5,0,-0.8
169,0.9,0.3,0,0.6000000000000001
170,0,0,100,0
171,-1,-1.1,95,0.10000000000000009
172,-2,-2.1,100,0.10000000000000009
173,-3,-2.5,77,-0.5
174,-4,-3.5,62,-0.5
175,-5,-4.4,100,-0.5999999999999996
176,-5.9,-6.2,42,0.2999999999999998
177,-6.7,-7.3,100,0.5999999999999996
178,-7.3,-7.1,100,-0.20000000000000018
179,-7.8,-7.6,100,-0.20000000000000018
180,-8.1,-9.2,100,1.0999999999999996
181,-8.2,-8.2,100,0
182,-8,-8.3,100,0.3000000000000007
183,-7.7,-7.3,100,-0.40000000000000036
184,-7.1,-6.8,100,-0.2999999999999998
185,-6.3,-6.4,100,0.10000000000000053
186,-5.3,-5.5,100,0.20000000000000018
187,-4.2,-4.7,100,0.5
188,-2.9,-3.1,87,0.20000000000000018
189,-1.5,-1.2,92,-0.30000000000000004
190,0,-0.1,95,0.1
191,1.5,1.7,45,-0.19999999999999996
192,3,2.7,50,0.2999999999999998
193,4.4,4,72,0.40000000000000036
194,5.8,5.6,100,0.20000000000000018
195,7,6.4,95,0.5999999999999996
196,8,7.4,17,0.5999999999999996
197,8.9,8.4,97,0.5
198,9.5,9.9,100,-0.40000000000000036
199,9.9,10.6,100,-0.6999999999999993
Average,73.3
