0,9.7
1,9.4
2,10.1
3,9.1
4,7.5
5,8.4
6,6.4
7,4.3
8,3
9,1.9
10,-0.4
11,-0.8
12,-3.5
13,-4.5
14,-5.1
15,-6.6
16,-5.9
17,-9.2
18,-8.8
19,-7.3
20,-7.9
21,-8.4
22,-6.6
23,-6.4
24,-6.6
25,-4.7
26,-4.1
27,-3.4
28,-2.4
29,-0.7
30,0.7
31,1.6
32,1.7
33,1.4
34,2.8
35,1.3
36,4
37,3.7
38,4.4
39,4.1
40,4.1
41,3.1
42,2.6
43,3.2
44,1.2
45,1.9
46,0.4
47,1
48,0.2
49,-0.1
50,0.6
51,-0.7
52,1.1
53,0.5
54,0.9
55,1.6
56,0.8
57,1.6
58,2.3
59,2.1
60,2.3
61,3.4
62,4.5
63,5.2
64,3
65,3.9
66,2
67,1.6
68,-0.1
69,1.3
70,-0.1
71,-1.4
72,-2.9
73,-3.1
74,-3.9
75,-4.9
76,-5.7
77,-6.3
78,-6.9
79,-7.3
80,-8.2
81,-8.9
82,-7.8
83,-8.2
84,-6.8
85,-5.8
86,-6.2
87,-3.4
88,-3.3
89,-2.6
90,-0.9
91,1.8
92,1.9
93,4.3
94,5.8
95,8.2
96,9
97,7.2
98,9.3
99,10.3
100,9.5
101,8.5
102,10.2
103,8.7
104,8.1
105,6.7
106,5.4
107,4.8
108,3.4
109,0.6
110,0.7
111,-2.7
112,-2.7
113,-3.2
114,-6.4
115,-7.1
116,-7.3
117,-8.4
118,-7.2
119,-8.7
120,-8.7
121,-8.2
122,-9.5
123,-6.5
124,-6.2
125,-5.7
126,-5.1
127,-3
128,-1.8
129,0
130,-0.1
131,1.1
132,1.7
133,2
134,2.7
135,3.6
136,3.3
137,2.1
138,1.9
139,2.5
140,3.4
141,2.5
142,1.2
143,2.7
144,0.8
145,0.3
146,-0.3
147,1.9
148,0
149,-0.8
150,0.1
151,-0.4
152,-0.1
153,0.6
154,1.1
155,0.9
156,0.9
157,1.4
158,2.6
159,2.9
160,2.7
161,3.7
162,3.7
163,4.5
164,4
165,2.7
166,2.5
167,1.4
168,1.6
169,0.5
170,0
171,-0.9
172,-2.5
173,-3.4
174,-4.9
175,-6
176,-6.7
177,-6.8
178,-6
179,-8.6
180,-7.8
181,-8.7
182,-8.1
183,-7.5
184,-6.2
185,-5.5
186,-5.6
187,-4.7
188,-4
189,-0.3
190,-1.8
191,1.4
192,3.4
193,5.1
194,5.9
195,7.3
196,7.1
197,8.7
198,9.3
199,10.8
