0,6.9
1,11.7
2,8.7
3,10.8
4,6.8
5,7.7
6,7.1
7,5.7
8,4.1
9,-0.8
10,3.3
11,-1.4
12,-2.6
13,-1.9
14,-7.2
15,-7.8
16,-4.6
17,-7.5
18,-6.8
19,-6.5
20,-6.5
21,-7.2
22,-8.6
23,-4.5
24,-4.3
25,-8.8
26,-2.8
27,-2.7
28,-3
29,-4
30,-1.6
31,2.1
32,2.7
33,1.1
34,2.4
35,1.5
36,1.8
37,4.1
38,2.6
39,3.8
40,4.8
41,5.8
42,1.5
43,1.6
44,6.1
45,2.4
46,0.1
47,1.5
48,0.7
49,0.4
50,0.6
51,1.1
52,5.4
53,5.6
54,-1.3
55,0.5
56,2
57,-1.9
58,-1
59,3.1
60,2.9
61,0.8
62,1.7
63,6.6
64,2.8
65,6.3
66,3.7
67,4.8
68,0.7
69,1.6
70,3.7
71,0.9
72,-2.3
73,-2.8
74,-8
75,-3.7
76,-4.3
77,-9.5
78,-9
79,-9.2
80,-6
81,-8.9
82,-8.8
83,-8.2
84,-6.7
85,-4.8
86,-4.7
87,-3
88,0.5
89,-2.9
90,0.8
91,0.9
92,1.9
93,7.9
94,5.2
95,6.7
96,6
97,8.6
98,9.1
99,10.3
100,9
101,10.1
102,10.7
103,7.7
104,8.9
105,8.1
106,7.6
107,2.9
108,2
109,-0.1
110,0.5
111,-3.1
112,-1.4
113,-3.9
114,-4.7
115,-5.1
116,-6.4
117,-9.2
118,-7.8
119,-7.2
120,-12.4
121,-8.6
122,-5
123,-7.2
124,-3.5
125,-7.9
126,-6.4
127,-2.8
128,-5.1
129,-0.6
130,-3.8
131,1.1
132,-0.9
133,4.5
134,2.2
135,4.7
136,2
137,1.4
138,5.3
139,3.8
140,2.7
141,3.7
142,1.7
143,4.1
144,0.3
145,0.1
146,-1.9
147,0.6
148,-1.6
149,-0.4
150,-2.1
151,-0.5
152,0.7
153,0.6
154,-4.1
155,4.3
156,-0.5
157,0.9
158,-0.5
159,1
160,6.5
161,4.4
162,-0.6
163,2.9
164,6.2
165,4.9
166,2.1
167,-1.8
168,2.2
169,-1.4
170,-0.1
171,0.2
172,0.1
173,-4.8
174,-2.3
175,-5.1
176,-9.2
177,-7.9
178,-6.9
179,-6.5
180,-5
181,-10.9
182,-5.9
183,-7.3
184,-8.2
185,-2.6
186,-4.8
187,-3.3
188,-7.3
189,-2.7
190,0.2
191,0.3
192,3.8
193,1.1
194,6.9
195,8.8
196,8.8
197,10
198,8.8
199,7.9
